time,ax,ay,az,ax_g,ay_g,az_g,rot_x,rot_y,rot_,heart
17:8:56:5,,,,1.727617859840393,-0.9451649785041809,9.169296264648438,0.9800000190734863,1.0499999523162842,-2.799999952316284,102
17:8:56:20,1.105675458908081,-0.6049056053161621,5.868349552154541,1.727617859840393,-0.9451649785041809,9.169296264648438,-5.740000247955322,3.430000066757202,2.0999999046325684,102
17:8:56:60,0.8117985725402832,-0.5987800359725952,4.863134384155273,1.636690616607666,-1.0887343883514404,9.379864692687988,2.240000009536743,2.450000047683716,3.2899999618530273,102
17:8:56:98,0.8140652179718018,-0.4330817461013794,3.976649284362793,1.8424735069274902,-1.031306505203247,9.487542152404785,5.389999866485596,0.9100000262260437,2.0299999713897705,102
17:8:56:143,0.4636547565460205,-0.33306562900543213,3.1143198013305664,1.6079767942428589,-1.0145567655563354,9.403792381286621,4.269999980926514,-1.4700000286102295,2.0299999713897705,102
17:8:56:184,0.48769354820251465,-0.2530527710914612,2.6120543479919434,1.7539390325546265,-0.9978070855140686,9.554540634155273,3.1500000953674316,-0.9100000262260437,-0.42000001668930054,102
17:8:56:223,0.40546882152557373,-0.17947107553482056,2.1451573371887207,1.7730815410614014,-0.9690931439399719,9.623932838439941,-3.2200000286102295,1.6800000667572021,1.5399999618530273,102
17:8:56:284,0.24971890449523926,-0.16463369131088257,1.6950688362121582,1.6797614097595215,-0.9954141974449158,9.597611427307129,-2.1700000762939453,1.0499999523162842,0.42000001668930054,102
17:8:56:307,0.2648599147796631,-0.13553553819656372,1.2813987731933594,1.7611174583435059,-1.0001999139785767,9.504291534423828,-1.75,-0.8400000333786011,-1.6100000143051147,102
17:8:56:357,0.1831740140914917,-0.14288508892059326,1.0519189834594727,1.7252250909805298,-1.0432707071304321,9.53779125213623,-0.6299999952316284,1.5399999618530273,0.07000000029802322,102
17:8:56:382,0.1312251091003418,-0.049223244190216064,0.8166494369506836,1.7060824632644653,-0.9619146585464478,9.506684303283691,-2.450000047683716,3.2899999618530273,1.3300000429153442,102
17:8:56:428,0.1604936122894287,-0.09872061014175415,0.6188631057739258,1.7754744291305542,-1.0360921621322632,9.463613510131836,-0.42000001668930054,1.1200000047683716,-1.399999976158142,102
17:8:56:469,0.09968101978302002,-0.036862850189208984,0.4989185333251953,1.7395820617675781,-0.9834501147270203,9.468399047851562,-1.1200000047683716,1.190000057220459,-0.3499999940395355,102
17:8:56:508,0.08548760414123535,-0.0026906728744506836,0.37616443634033203,1.7467604875564575,-0.9499505758285522,9.439685821533203,-2.0999999046325684,0.42000001668930054,-1.6100000143051147,102
17:8:56:549,-0.023494243621826172,-0.09977972507476807,0.30858802795410156,1.6319050788879395,-1.0719845294952393,9.449256896972656,-3.7100000381469727,-0.9100000262260437,-2.309999942779541,102
17:8:56:588,0.1688019037246704,-0.12576603889465332,0.3062114715576172,1.8664016723632812,-1.129412293434143,9.523433685302734,-3.0799999237060547,-0.07000000029802322,-0.14000000059604645,102
17:8:56:629,0.025928735733032227,-0.14081215858459473,0.25071144104003906,1.730010747909546,-1.179661512374878,9.530611991882324,-0.8400000333786011,1.1200000047683716,1.1200000047683716,102
17:8:56:669,0.06094229221343994,0.023262619972229004,0.18334102630615234,1.7802598476409912,-1.0097711086273193,9.509077072143555,-0.2800000011920929,0.699999988079071,1.8899999856948853,102
17:8:56:708,0.04109692573547363,-0.10964524745941162,0.15624427795410156,1.7706886529922485,-1.1700903177261353,9.521041870117188,2.5899999141693115,1.1200000047683716,0.9100000262260437,102
17:8:56:764,-0.06857800483703613,-0.04177391529083252,0.04268169403076172,1.643869161605835,-1.112662434577942,9.418149948120117,2.7300000190734863,1.6100000143051147,2.0999999046325684,102
17:8:56:787,0.07530713081359863,0.04889392852783203,0.011174201965332031,1.8065810203552246,-1.0097711086273193,9.389435768127441,1.399999976158142,0.5600000023841858,2.6600000858306885,102
17:8:56:829,0.037274718284606934,0.0008299350738525391,0.10082435607910156,1.777867317199707,-1.057627558708191,9.504291534423828,-3.009999990463257,-0.07000000029802322,2.5199999809265137,102
17:8:56:869,-0.0601503849029541,-0.04910683631896973,0.09214496612548828,1.6654045581817627,-1.1198409795761108,9.518648147583008,0.5600000023841858,1.0499999523162842,2.309999942779541,102
17:8:56:908,-0.16106152534484863,0.03345632553100586,0.03160285949707031,1.5242280960083008,-1.0289137363433838,9.4660062789917,2.380000114440918,-2.240000009536743,-1.2599999904632568,102
17:8:56:951,0.09511876106262207,0.06696450710296631,0.040596961975097656,1.8041881322860718,-0.9786643981933594,9.485149383544922,5.039999961853027,-0.9800000190734863,-0.9100000262260437,102
17:8:56:988,-0.07895970344543457,0.11674201488494873,0.028649330139160156,1.6103696823120117,-0.8997013568878174,9.480363845825195,0.9100000262260437,-1.8200000524520874,-2.380000114440918,102
17:8:57:23,0.02297377586364746,0.04936569929122925,0.0076045989990234375,1.7180466651916504,-0.9547362923622131,9.461220741271973,-0.42000001668930054,-0.5600000023841858,-2.1700000762939453,103
17:8:57:63,0.2787182331085205,0.10074883699417114,0.0749969482421875,2.043470621109009,-0.8781659603118896,9.547362327575684,-13.649999618530273,-9.59000015258789,-15.819999694824219,103
17:8:57:109,0.027720212936401367,-0.2027111053466797,-0.05485820770263672,1.7994027137756348,-1.2323036193847656,9.403792381286621,4.900000095367432,0.9100000262260437,-5.320000171661377,103
17:8:57:149,0.09300363063812256,-0.03199934959411621,0.003970146179199219,1.887937068939209,-1.0695916414260864,9.463613510131836,-4.059999942779541,0.42000001668930054,2.799999952316284,103
17:8:57:187,-0.09596610069274902,-0.0007141828536987305,-0.03702354431152344,1.674975872039795,-1.038485050201416,9.413363456726074,2.7300000190734863,3.2899999618530273,0.07000000029802322,103
17:8:57:230,0.1357097625732422,-0.1441406011581421,0.02015209197998047,1.9405791759490967,-1.2179466485977173,9.475577354431152,0.9800000190734863,-0.21000000834465027,1.399999976158142,103
17:8:57:270,-0.2474842071533203,0.4704504609107971,0.17117691040039062,1.495514154434204,-0.48574298620224,9.66939640045166,-0.5600000023841858,1.5399999618530273,0.49000000953674316,103
17:8:57:308,0.10446536540985107,-0.28023016452789307,-0.0851125717163086,1.8735800981521606,-1.306481122970581,9.391828536987305,-5.949999809265137,1.5399999618530273,3.2200000286102295,103
17:8:57:350,0.03380167484283447,0.007441043853759766,-0.1044607162475586,1.8113667964935303,-1.0169496536254883,9.346364974975586,6.019999980926514,1.3300000429153442,2.240000009536743,103
17:8:57:389,-0.170127272605896,0.1897217035293579,-0.05676841735839844,1.5649060010910034,-0.787238597869873,9.379864692687988,-5.110000133514404,-0.5600000023841858,4.690000057220459,103
17:8:57:430,0.1874077320098877,-0.02816295623779297,-0.010957717895507812,1.9692929983139038,-1.0121639966964722,9.422935485839844,-4.480000019073486,1.3300000429153442,2.1700000762939453,103
17:8:57:469,-0.4166942834854126,-0.19672775268554688,0.16160297393798828,1.2610174417495728,-1.2299107313156128,9.635896682739258,51.79999923706055,-4.340000152587891,1.1200000047683716,103
17:8:57:509,-0.17447197437286377,0.43603768944740295,0.2671089172363281,1.459621787071228,-0.48813584446907043,9.80817985534668,27.440000534057617,-17.639999389648438,11.0600004196167,103
17:8:57:550,0.41555726528167725,0.010006487369537354,0.10457420349121094,2.1535403728485107,-0.9116654396057129,9.671788215637207,9.100000381469727,-25.270000457763672,4.059999942779541,103
17:8:57:589,-0.16143286228179932,0.12668919563293457,-0.11350822448730469,1.5361920595169067,-0.763310432434082,9.425328254699707,-3.7799999713897705,-33.7400016784668,18.34000015258789,103
17:8:57:630,0.7552410364151001,-0.01733267307281494,-0.3224315643310547,2.641676187515259,-0.9116654396057129,9.135796546936035,-2.870000123977661,-39.7599983215332,35.13999938964844,103
17:8:57:670,0.9372737407684326,0.10481786727905273,-0.42640018463134766,3.058027505874634,-0.763310432434082,8.925228118896484,-10.430000305175781,-14.90999984741211,21.700000762939453,103
17:8:57:712,0.03771471977233887,-0.3947101831436157,-0.4827747344970703,2.1678972244262695,-1.361515998840332,8.748159408569336,-27.649999618530273,-1.8200000524520874,4.550000190734863,103
17:8:57:747,0.6427342891693115,-0.24685490131378174,-0.1699085235595703,2.933600425720215,-1.275374412536621,9.018548011779785,1.8200000524520874,-15.960000038146973,0.6299999952316284,103
17:8:57:785,0.4816451072692871,-0.02711498737335205,-0.18952560424804688,2.8929224014282227,-1.062413215637207,8.951549530029297,6.230000019073486,-4.550000190734863,-11.760000228881836,103
17:8:57:826,0.28577494621276855,0.01850736141204834,0.13743305206298828,2.768495798110962,-1.0121639966964722,9.3128662109375,13.020000457763672,0.699999988079071,-12.460000038146973,103
17:8:57:866,0.6784706115722656,0.16028958559036255,0.23820114135742188,3.3308091163635254,-0.8303093910217285,9.473184585571289,-11.0600004196167,13.369999885559082,4.409999847412109,103
17:8:57:906,-0.3626675605773926,-0.2086777687072754,0.3015880584716797,2.1990041732788086,-1.2514461278915405,9.611968994140625,11.6899995803833,10.220000267028809,-6.510000228881836,103
17:8:57:945,0.1635448932647705,0.03405475616455078,0.24318504333496094,2.7661027908325195,-1.0001999139785767,9.614361763000488,7.909999847412109,11.619999885559082,-11.199999809265137,103
17:8:57:986,-0.09313201904296875,-0.07038331031799316,0.07969188690185547,2.486142873764038,-1.1222338676452637,9.470791816711426,-7.630000114440918,8.260000228881836,-2.940000057220459,103
17:8:58:25,0.4442582130432129,0.198289692401886,-0.09512901306152344,3.1345977783203125,-0.8039883971214294,9.272188186645508,12.109999656677246,5.039999961853027,-3.9200000762939453,105
17:8:58:67,-0.16144323348999023,0.024633705615997314,-0.13544559478759766,2.4885356426239014,-0.97148597240448,9.198010444641113,2.5199999809265137,1.8899999856948853,6.650000095367432,105
17:8:58:105,-0.3473801612854004,-0.018578171730041504,-0.1370706558227539,2.2157537937164307,-1.0193424224853516,9.162117958068848,1.0499999523162842,-0.8400000333786011,11.480000495910645,105
17:8:58:146,0.13748979568481445,0.09042161703109741,0.10474014282226562,2.7349963188171387,-0.8877372145652771,9.430113792419434,18.479999542236328,15.680000305175781,10.359999656677246,105
17:8:58:185,-0.16374707221984863,0.13742202520370483,-0.07700538635253906,2.392822742462158,-0.8063812851905823,9.229117393493652,-8.960000038146973,-4.829999923706055,6.019999980926514,105
17:8:58:234,0.06425642967224121,-0.06234562397003174,-0.009920120239257812,2.636890411376953,-1.0217353105545044,9.293723106384277,3.2899999618530273,-1.8899999856948853,6.789999961853027,105
17:8:58:277,-0.1553347110748291,0.06115049123764038,-0.007936477661132812,2.3784656524658203,-0.882951557636261,9.293723106384277,4.059999942779541,-0.14000000059604645,6.650000095367432,105
17:8:58:315,-0.06875419616699219,0.002978205680847168,-0.07526206970214844,2.447857618331909,-0.94037926197052,9.207581520080566,-4.340000152587891,-5.880000114440918,4.550000190734863,105
17:8:58:350,-0.012889862060546875,0.04832470417022705,-0.02766704559326172,2.5004994869232178,-0.882951557636261,9.248259544372559,13.720000267028809,-6.230000019073486,1.0499999523162842,105
17:8:58:391,-0.11559605598449707,0.25305670499801636,0.18077754974365234,2.368894338607788,-0.6149553656578064,9.501898765563965,6.300000190734863,-6.579999923706055,-0.5600000023841858,105
17:8:58:429,0.15254807472229004,0.10290390253067017,-0.0410614013671875,2.675175428390503,-0.7393822073936462,9.269794464111328,-4.829999923706055,2.1700000762939453,2.5199999809265137,105
17:8:58:471,0.018668651580810547,0.1512364149093628,-0.029020309448242188,2.5459630489349365,-0.6532405614852905,9.274580955505371,7.070000171661377,1.75,5.670000076293945,105
17:8:58:511,-0.04632139205932617,0.11333215236663818,0.011240005493164062,2.469392776489258,-0.662811815738678,9.31765079498291,1.8899999856948853,-0.5600000023841858,0.7699999809265137,105
17:8:58:550,0.035685062408447266,0.18446433544158936,-0.008235931396484375,2.5603203773498535,-0.5455635190010071,9.29611587524414,6.440000057220459,-2.5199999809265137,-5.039999961853027,105
17:8:58:591,0.2525162696838379,0.107371985912323,-0.019988059997558594,2.840280532836914,-0.5958128571510315,9.279366493225098,0.2800000011920929,-2.6600000858306885,-2.0299999713897705,105
17:8:58:630,-0.1616959571838379,0.05144095420837402,-0.06958961486816406,2.3856441974639893,-0.638883650302887,9.212367057800293,-1.0499999523162842,-8.470000267028809,0.49000000953674316,105
17:8:58:672,0.06972599029541016,-0.05456012487411499,0.009412765502929688,2.63449764251709,-0.7585247755050659,9.293723106384277,-5.179999828338623,-5.809999942779541,10.079999923706055,105
17:8:58:709,0.0615236759185791,-0.06279069185256958,-0.049897193908691406,2.641676187515259,-0.7824530005455017,9.221939086914062,-7.070000171661377,-2.240000009536743,3.569999933242798,105
17:8:58:752,0.15833163261413574,-0.10191750526428223,0.11513710021972656,2.778067111968994,-0.8470591902732849,9.415757179260254,5.809999942779541,-1.8200000524520874,5.599999904632568,105
17:8:58:790,0.22237825393676758,-0.05282014608383179,0.042339324951171875,2.8977081775665283,-0.8111668825149536,9.353544235229492,3.430000066757202,-3.640000104904175,-0.699999988079071,105
17:8:58:831,0.06687545776367188,-0.03459906578063965,0.05301380157470703,2.7589242458343506,-0.8015955686569214,9.377471923828125,0.07000000029802322,3.569999933242798,-3.5,105
17:8:58:871,0.1664416790008545,-0.05065029859542847,-0.041815757751464844,2.9001009464263916,-0.8303093910217285,9.272188186645508,4.269999980926514,6.369999885559082,0.3499999940395355,105
17:8:58:912,-0.0027589797973632812,0.01882171630859375,-0.11002349853515625,2.730210542678833,-0.7561319470405579,9.176474571228027,-0.6299999952316284,6.929999828338623,1.6800000667572021,105
17:8:58:951,-0.27594614028930664,0.030371427536010742,-0.16458892822265625,2.3880369663238525,-0.7369893789291382,9.080761909484863,-1.5399999618530273,2.1700000762939453,0.07000000029802322,105
17:8:58:992,-0.07144474983215332,0.1104387640953064,-0.1182718276977539,2.5746772289276123,-0.6293123364448547,9.097511291503906,-2.309999942779541,-1.3300000429153442,2.0999999046325684,105
17:8:59:30,0.10364198684692383,0.01752340793609619,-0.048675537109375,2.775674343109131,-0.7178468108177185,9.154938697814941,-1.1200000047683716,-3.0799999237060547,0.2800000011920929,105
17:8:59:72,0.11162734031677246,0.06187528371810913,0.05103111267089844,2.8115665912628174,-0.6580261588096619,9.267402648925781,2.799999952316284,-2.309999942779541,2.240000009536743,105
17:8:59:112,0.04335975646972656,-0.009841859340667725,0.10590934753417969,2.754138946533203,-0.7322037816047668,9.34875774383545,7.28000020980835,-0.5600000023841858,5.039999961853027,105
17:8:59:151,-0.14525270462036133,0.07635390758514404,0.12109947204589844,2.5292134284973145,-0.6269195079803467,9.394222259521484,2.940000057220459,-0.5600000023841858,2.5199999809265137,105
17:8:59:192,0.06565260887145996,0.08788269758224487,0.07582283020019531,2.7565319538116455,-0.5934200286865234,9.367900848388672,4.619999885559082,-0.7699999809265137,-0.21000000834465027,105
17:8:59:230,-0.09679031372070312,0.04542076587677002,0.001316070556640625,2.5698914527893066,-0.6245267391204834,9.293723106384277,-2.380000114440918,0.8400000333786011,0.8400000333786011,105
17:8:59:273,-0.0008616447448730469,0.1435350775718689,-0.08891677856445312,2.665604591369629,-0.4905286431312561,9.18126106262207,-1.0499999523162842,0.9100000262260437,0.21000000834465027,105
17:8:59:311,-0.03897452354431152,0.05740034580230713,-0.06730461120605469,2.6177480220794678,-0.5623133182525635,9.186046600341797,-0.14000000059604645,1.3300000429153442,0.21000000834465027,105
17:8:59:352,-0.03883695602416992,-0.009593188762664795,-0.09404373168945312,2.6081764698028564,-0.6317051649093628,9.135796546936035,-1.3300000429153442,-1.6800000667572021,-1.6100000143051147,105
17:8:59:391,0.202470064163208,0.04209613800048828,0.012821197509765625,2.9001009464263916,-0.5694918036460876,9.245866775512695,3.2899999618530273,-0.9100000262260437,3.5,105
17:8:59:432,-0.13856244087219238,0.07387632131576538,-0.1601123809814453,2.524427890777588,-0.519242525100708,9.032905578613281,-0.49000000953674316,-1.75,11.0600004196167,105
17:8:59:472,0.36771464347839355,-0.1208391785621643,-0.00557708740234375,3.122633695602417,-0.7441678047180176,9.186046600341797,0.21000000834465027,-8.470000267028809,10.149999618530273,105
17:8:59:548,0.10657429695129395,-0.05072915554046631,0.11230754852294922,2.888136863708496,-0.6867401003837585,9.332008361816406,-4.690000057220459,-8.539999961853027,3.3600001335144043,105
17:8:59:550,0.027831554412841797,-0.11715364456176758,0.18747329711914062,2.816352128982544,-0.7824530005455017,9.454042434692383,3.430000066757202,-3.569999933242798,8.260000228881836,105
17:8:59:584,0.018436908721923828,-0.03246670961380005,-0.07207584381103516,2.8115665912628174,-0.705882728099823,9.176474571228027,13.369999885559082,15.050000190734863,7.28000020980835,105
17:8:59:628,-0.3566164970397949,0.21522319316864014,0.34050559997558594,2.3473589420318604,-0.4043869972229004,9.674181938171387,3.1500000953674316,24.290000915527344,-19.31999969482422,105
17:8:59:684,-0.29677867889404297,-0.005847454071044922,0.008236885070800781,2.3330020904541016,-0.6269195079803467,9.343972206115723,-1.2599999904632568,16.520000457763672,14.140000343322754,105
17:8:59:706,-0.34270715713500977,-0.025734782218933105,-0.16952228546142578,2.2013967037200928,-0.6532405614852905,9.123832702636719,3.3600001335144043,3.1500000953674316,6.440000057220459,105
17:8:59:748,0.03211569786071777,-0.04738742113113403,-0.05138969421386719,2.5842485427856445,-0.6867401003837585,9.229117393493652,-0.49000000953674316,-3.3600001335144043,0.9100000262260437,105
17:8:59:792,-0.18296170234680176,0.09034538269042969,-0.008569717407226562,2.3234307765960693,-0.5264209508895874,9.269794464111328,-4.409999847412109,4.059999942779541,7.630000114440918,105
17:8:59:822,-0.32439541816711426,0.1488465666770935,-0.15233898162841797,2.100898265838623,-0.430708110332489,9.087940216064453,-4.760000228881836,1.399999976158142,-2.0299999713897705,105
17:8:59:863,-0.01449131965637207,0.02719295024871826,-0.03381538391113281,2.407179594039917,-0.5455635190010071,9.198010444641113,-1.5399999618530273,0.5600000023841858,-2.380000114440918,105
17:8:59:902,0.005635261535644531,0.08109629154205322,0.06865978240966797,2.4287149906158447,-0.4713860750198364,9.31765079498291,3.5,-0.3499999940395355,4.199999809265137,105
17:8:59:943,0.021736621856689453,-0.013607561588287354,0.1525554656982422,2.4502503871917725,-0.5694918036460876,9.439685821533203,0.07000000029802322,-3.5,-4.619999885559082,105
17:9:4:426,-0.030060291290283203,0.057599976658821106,-0.11383533477783203,2.1894328594207764,-0.19621144235134125,9.233902931213379,12.039999961853027,-4.059999942779541,-4.829999923706055,104
17:9:4:469,-0.2059028148651123,0.14753565192222595,0.09461402893066406,1.9621145725250244,-0.06939186155796051,9.4660062789917,-0.07000000029802322,-0.699999988079071,-1.9600000381469727,104
